
1255.283049,7739.746855
1255.282229,7739.751995
1255.28109,7739.756106
1255.279769,7739.760077
1255.279382,7739.764215
1255.278346,7739.769313
1255.276792,7739.77398
1255.27533,7739.778765
1255.272761,7739.783953
1255.271092,7739.789281
1255.257337,7739.822967
1255.257211,7739.826624
1255.257928,7739.829036
1255.25776,7739.832097
1255.256687,7739.8384
1255.255736,7739.846085
1255.25239,7739.854021
1255.251079,7739.863713
1255.250389,7739.871364
1255.248713,7739.878001
1255.24778,7739.882746
1255.247728,7739.887202
1255.247012,7739.89034
1255.246643,7739.894058
1255.247032,7739.899114
1255.248554,7739.905209
1255.250141,7739.911686
1255.250954,7739.918708
1255.253387,7739.924173
1255.254906,7739.930602
1255.256954,7739.936502
1255.25979,7739.943139
1255.263083,7739.951015
1255.268311,7739.960762
1255.274041,7739.969997
1255.277162,7739.979178
1255.279624,7739.9878
1255.282045,7739.993061
1255.284562,7739.997762
1255.285949,7740.001896
1255.286396,7740.00337
1255.286954,7740.004374
1255.287586,7740.005557
1255.288337,7740.006945
1255.288684,7740.007705
1255.289056,7740.009861
1255.289822,7740.013345
1255.291862,7740.017554
1255.294797,7740.022608
1255.298129,7740.027559
1255.301087,7740.032692
1255.302149,7740.036051
1255.302841,7740.037729
1255.303551,7740.039723
1255.305086,7740.042355
1255.307248,7740.046428
1255.309099,7740.049794
1255.310408,7740.052326
1255.31156,7740.054501
1255.312783,7740.05685
1255.314253,7740.059655
1255.315896,7740.063045
1255.315979,7740.063962
1255.315798,7740.063859
1255.315676,7740.063807
1255.315638,7740.063802
1255.315739,7740.063737
1255.315777,7740.063717
1255.315792,7740.063724
1255.315795,7740.063728
1255.315938,7740.06414
1255.316982,7740.066455
1255.319038,7740.070808
1255.321248,7740.075516
1255.323505,7740.080136
1255.325291,7740.083682
1255.325545,7740.083724
1255.325244,7740.083058
1255.325089,7740.083017
1255.325008,7740.083158
1255.325368,7740.084283
1255.326343,7740.086899
1255.327918,7740.090361
1255.329893,7740.0944
1255.332766,7740.099777
1255.336633,7740.107745
1255.340327,7740.116302
1255.343406,7740.124233
1255.347822,7740.133875
1255.352316,7740.143344
1255.357859,7740.153184
1255.365106,7740.162192
1255.368843,7740.169875
1255.371268,7740.1769
1255.373652,7740.183645
1255.37657,7740.189565
1255.377464,7740.192319
1255.378495,7740.191468
1255.378732,7740.191585
1255.378908,7740.191299
1255.378913,7740.191048
1255.379915,7740.192641
1255.380505,7740.194902
1255.381174,7740.196248
1255.382173,7740.19695
1255.382587,7740.196911
1255.382881,7740.197009
1255.383076,7740.197038
1255.383608,7740.196938
1255.384309,7740.19845
1255.385577,7740.201712
1255.387165,7740.205825
1255.388866,7740.21084
1255.3905,7740.216699
1255.393143,7740.222544
1255.396433,7740.229636
1255.399026,7740.237169
1255.401994,7740.24469
1255.404972,7740.250832
1255.407682,7740.256248
1255.409683,7740.260392
1255.411567,7740.264216
1255.413067,7740.268036
1255.414885,7740.273068
1255.41652,7740.280116
1255.41795,7740.28512
1255.418675,7740.288609
1255.419977,7740.291702
1255.420899,7740.292841
1255.42221,7740.294031
1255.423067,7740.296329
1255.424055,7740.298443
1255.425323,7740.301761
1255.42709,7740.306327
1255.429034,7740.311676
1255.431369,7740.317232
1255.434057,7740.322752
1255.436845,7740.328672
1255.439312,7740.334828
1255.44032,7740.337081
1255.440542,7740.33748
1255.440691,7740.337525
1255.440598,7740.338247
1255.442242,7740.338867
1255.443647,7740.341454
1255.444944,7740.34488
1255.446462,7740.348549
1255.447785,7740.352707
1255.449773,7740.357146
1255.451429,7740.363136
1255.453604,7740.368316
1255.45576,7740.372384
1255.457824,7740.376575
1255.459699,7740.381509
1255.461949,7740.386633
1255.463794,7740.391426
1255.466049,7740.395806
1255.467656,7740.401137
1255.469924,7740.406148
1255.472748,7740.411337
1255.475804,7740.416264
1255.478091,7740.420784
1255.480894,7740.42547
1255.482823,7740.430971
1255.484171,7740.437779
1255.486219,7740.444228
1255.4903,7740.450149
1255.494597,7740.45823
1255.499214,7740.46811
1255.504604,7740.478677
1255.510945,7740.489125
1255.516624,7740.499759
1255.52069,7740.509112
1255.524733,7740.518071
1255.52965,7740.527117
1255.536495,7740.535761
1255.54081,7740.545536
1255.546221,7740.555207
1255.550685,7740.564237
1255.555381,7740.573402
1255.559897,7740.582805
1255.563927,7740.592371
1255.56913,7740.60313
1255.573483,7740.613269
1255.577353,7740.622478
1255.581844,7740.632939
1255.586543,7740.643347
1255.591781,7740.653928
1255.595634,7740.665505
1255.600256,7740.676443
1255.60498,7740.68639
1255.609756,7740.694204
1255.613459,7740.702455
1255.617515,7740.712195
1255.622206,7740.720957
1255.626233,7740.727917
1255.630364,7740.735251
1255.634353,7740.742438
1255.637384,7740.749197
1255.640263,7740.754457
1255.642331,7740.759453
1255.644785,7740.764604
1255.647037,7740.769628
1255.649923,7740.774478
1255.652716,7740.780123
1255.655634,7740.786026
1255.658942,7740.792295
1255.661728,7740.799183
1255.663828,7740.804858
1255.665439,7740.81021
1255.667984,7740.815734
1255.671085,7740.821733
1255.67434,7740.828217
1255.676507,7740.834269
1255.68049,7740.840516
1255.683844,7740.847971
1255.687418,7740.856029
1255.693533,7740.865272
1255.697477,7740.873993
1255.702316,7740.883931
1255.707191,7740.894726
1255.712686,7740.905024
1255.717534,7740.913457
1255.720029,7740.920355
1255.723046,7740.926057
1255.727251,7740.933718
1255.731272,7740.94327
1255.735943,7740.952621
1255.740537,7740.962374
1255.744929,7740.971707
1255.748702,7740.981207
1255.752851,7740.990268
1255.756962,7740.999618
1255.76137,7741.010101
1255.766134,7741.019532
1255.769295,7741.026517
1255.77092,7741.029487
1255.771955,7741.030344
1255.772478,7741.030317
1255.772275,7741.030579
1255.77283,7741.031767
1255.774322,7741.034008
1255.77508,7741.035385
1255.77583,7741.036892
1255.776202,7741.037501
1255.776788,7741.038283
1255.777133,7741.038472
1255.777505,7741.038478
1255.777788,7741.038582
1255.778485,7741.039614
1255.779532,7741.04149
1255.780495,7741.04397
1255.781279,7741.046483
1255.782216,7741.048728
1255.78307,7741.051054
1255.784028,7741.053211
1255.785205,7741.055439
1255.786275,7741.057434
1255.787425,7741.059297
1255.787965,7741.060253
1255.788515,7741.061223
1255.789064,7741.06219
1255.789637,7741.06324
1255.790209,7741.064515
1255.790851,7741.065873
1255.791531,7741.067149
1255.792307,7741.068525
1255.793119,7741.070042
1255.794223,7741.071907
1255.795297,7741.074238
1255.798991,7741.083947
1255.798102,7741.082278
1255.798334,7741.080786
1255.798849,7741.081465
1255.800025,7741.083889
1255.801784,7741.087193
1255.803809,7741.090788
1255.806303,7741.094669
1255.808202,7741.097579
1255.809569,7741.099521
1255.811045,7741.101818
1255.812689,7741.104225
1255.814261,7741.106154
1255.814939,7741.107324
1255.815011,7741.107604
1255.814924,7741.107322
1255.814882,7741.107124
1255.814846,7741.107092
1255.814963,7741.107143
1255.815097,7741.107259
1255.815497,7741.107822
1255.81647,7741.109271
1255.817689,7741.110897
1255.817509,7741.1108
1255.817733,7741.111495
1255.817903,7741.112552
1255.817607,7741.11355
1255.817249,7741.114067
1255.817632,7741.114861
1255.819116,7741.117069
1255.820614,7741.118915
1255.821524,7741.120125
1255.821939,7741.119953
1255.821924,7741.120054
1255.821843,7741.119985
1255.822212,7741.120449
1255.822479,7741.120897
1255.822322,7741.121069
1255.822985,7741.12214
1255.824163,7741.12438
1255.825495,7741.126801
1255.826782,7741.128635
1255.827916,7741.130383
1255.828985,7741.13222
1255.830078,7741.134056
1255.831343,7741.135797
1255.832837,7741.137451
1255.83422,7741.138877
1255.835582,7741.140267
1255.83713,7741.141522
1255.838783,7741.143154
1255.840194,7741.144878
1255.841877,7741.14678
1255.844025,7741.149196
1255.845944,7741.151763
1255.847613,7741.154091
1255.848922,7741.156139
1255.850377,7741.157964
1255.851641,7741.159513
1255.852344,7741.160244
1255.853038,7741.161258
1255.854731,7741.163481
1255.857013,7741.166067
1255.859466,7741.169629
1255.862113,7741.173046
1255.864838,7741.176372
1255.867135,7741.178973
1255.868753,7741.18046
1255.869679,7741.181028
1255.870259,7741.180245
1255.870484,7741.179847
1255.870608,7741.179856
1255.882397,7741.191279
1255.886149,7741.19785
1255.889154,7741.201959
1255.894738,7741.207196
1255.897232,7741.211714
1255.90093,7741.215795
1255.904412,7741.219273
1255.9072,7741.222639
1255.909256,7741.225307
1255.9121,7741.228498
1255.915276,7741.232488
1255.918711,7741.236672
1255.921596,7741.240039
1255.9233,7741.242133
1255.923674,7741.242656
1255.924599,7741.242927
1255.924905,7741.243468
1255.925375,7741.244151
1255.925603,7741.244327
1255.926712,7741.245293
1255.928487,7741.246971
1255.929923,7741.248587
1255.931284,7741.250286
1255.933459,7741.252977
1255.93642,7741.256627
1255.938948,7741.259835
1255.941206,7741.262387
1255.942595,7741.264047
1255.944794,7741.2666
1255.948045,7741.270093
1255.951592,7741.27364
1255.954559,7741.276241
1255.956768,7741.278333
1255.958968,7741.280118
1255.961275,7741.282144
1255.963461,7741.284402
1255.96594,7741.287244
1255.968488,7741.29018
1255.971473,7741.293114
1255.974806,7741.296127
1255.978386,7741.299366
1255.981836,7741.302415
1255.985179,7741.305763
1255.987987,7741.309534
1255.990868,7741.313089
1255.993498,7741.315875
1255.995613,7741.31802
1255.998274,7741.320343
1256.001225,7741.323228
1256.004266,7741.326229
1256.006986,7741.328999
1256.010262,7741.332105
1256.013327,7741.335299
1256.015981,7741.338493
1256.017875,7741.34085
1256.01899,7741.342464
1256.020459,7741.344414
1256.022877,7741.347391
1256.025587,7741.350776
1256.028373,7741.354219
1256.031526,7741.357421
1256.03486,7741.360608
1256.036717,7741.362375
1256.036939,7741.362621
1256.03693,7741.362562
1256.037262,7741.363337
1256.038012,7741.365006
1256.040319,7741.368526
1256.04316,7741.372247
1256.04692,7741.377115
1256.05148,7741.381504
1256.056324,7741.386128
1256.06173,7741.391746
1256.066331,7741.396189
1256.069313,7741.40046
1256.072008,7741.403434
1256.074128,7741.405604
1256.075212,7741.408523
1256.077527,7741.411082
1256.080603,7741.414704
1256.08457,7741.418346
1256.088351,7741.422996
1256.093423,7741.428355
1256.098934,7741.434901
1256.104716,7741.441684
1256.11114,7741.448896
1256.118431,7741.456138
1256.125405,7741.464313
1256.132345,7741.472373
1256.139424,7741.479381
1256.146552,7741.487922
1256.153874,7741.496273
1256.161599,7741.504281
1256.167007,7741.511308
1256.171206,7741.516412
1256.175453,7741.521315
1256.18002,7741.525119
1256.182815,7741.52873
1256.185476,7741.531981
1256.188382,7741.535784
1256.190534,7741.538077
1256.193349,7741.540518
1256.196455,7741.544005
1256.199327,7741.546892
1256.201185,7741.54855
1256.201812,7741.54905
1256.202093,7741.549381
1256.202608,7741.549827
1256.203539,7741.550765
1256.205334,7741.552393
1256.207923,7741.554909
1256.21014,7741.556771
1256.244904,7741.600273
1256.252157,7741.605219
1256.261846,7741.610916
1256.272627,7741.615801
1256.282397,7741.627677
1256.291989,7741.640421
1256.303182,7741.651237
1256.315516,7741.662969
1256.32829,7741.674374
1256.341122,7741.685322
1256.354449,7741.695773
1256.396233,7741.72408
1256.408592,7741.733109
1256.421313,7741.740928
1256.434146,7741.747875
1256.444723,7741.755707
1256.454482,7741.761277
1256.461943,7741.764435
1256.466572,7741.768785
1256.471366,7741.771351
1256.477052,7741.775012
1256.483437,7741.779404
1256.490526,7741.784311
1256.499361,7741.789189
1256.508752,7741.794926
1256.516843,7741.800568
1256.526236,7741.806163
1256.536443,7741.811889
1256.546777,7741.818265
1256.558497,7741.824487
1256.570307,7741.830564
1256.581959,7741.836535
1256.594204,7741.842286
1256.606474,7741.846918
1256.618807,7741.851685
1256.630596,7741.856037
1256.642456,7741.860208
1256.653664,7741.864141
1256.664912,7741.867957
1256.676163,7741.871969
1256.688277,7741.875038
1256.700041,7741.879072
1256.711429,7741.884855
1256.723551,7741.888965
1256.736077,7741.893672
1256.748635,7741.897986
1256.760778,7741.902506
1256.7722,7741.908219
1256.783993,7741.911832
1256.795982,7741.916149
1256.807773,7741.920157
1256.819419,7741.924514
1256.831565,7741.927987
1256.842807,7741.931826
1256.853556,7741.935314
